strategy_id,stage,strategy_preset,bull_weight,consolidation_weight,bear_weight,min_regime_bars,rebalance_threshold,max_weight_step,transition_cooldown_bars,final_equity_regime,final_equity_buy_hold,excess_final_equity,cagr_regime,cagr_buy_hold,excess_cagr,total_return_regime,total_return_buy_hold,max_drawdown_regime,max_drawdown_buy_hold,sharpe_regime,sharpe_buy_hold,trade_count,annual_trade_count,transition_triggered_trade_count,total_turnover,turnover_to_initial_cash,total_fees_paid,avg_spot_weight,years,beats_buy_hold,drawdown_not_worse,risk_overlay
custom_weights_b0.75_c0.25_r0.10_m12_th0.10_step0.50_cool12,management,custom_weights,0.75,0.25,0.1,12,0.1,0.5,12,123327.87359692564,185782.11581976915,-62454.24222284352,0.058469014737449365,0.1827737823597011,-0.12430476762225173,0.2332787359692563,0.8578211581976916,-0.5970301373880832,-0.7704339319608702,0.34212001586196494,0.5822801517680759,180,48.78109144907809,0,6974482.03748136,69.7448203748136,3487.2410187406804,0.34813693546014024,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.10_step1.00_cool0,management,custom_weights,0.75,0.25,0.1,12,0.1,1.0,0,123893.2167311416,185782.11581976915,-61888.89908862756,0.05978176976503602,0.1827737823597011,-0.12299201259466508,0.23893216731141598,0.8578211581976916,-0.5975625512758205,-0.7704339319608702,0.34642527640093,0.5822801517680759,142,38.482861032050494,0,7031402.747546003,70.31402747546004,3515.7013737730013,0.34681297080832724,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.10_step1.00_cool3,management,custom_weights,0.75,0.25,0.1,12,0.1,1.0,3,123893.2167311416,185782.11581976915,-61888.89908862756,0.05978176976503602,0.1827737823597011,-0.12299201259466508,0.23893216731141598,0.8578211581976916,-0.5975625512758205,-0.7704339319608702,0.34642527640093,0.5822801517680759,142,38.482861032050494,0,7031402.747546003,70.31402747546004,3515.7013737730013,0.34681297080832724,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.10_step1.00_cool6,management,custom_weights,0.75,0.25,0.1,12,0.1,1.0,6,123893.2167311416,185782.11581976915,-61888.89908862756,0.05978176976503602,0.1827737823597011,-0.12299201259466508,0.23893216731141598,0.8578211581976916,-0.5975625512758205,-0.7704339319608702,0.34642527640093,0.5822801517680759,142,38.482861032050494,0,7031402.747546003,70.31402747546004,3515.7013737730013,0.34681297080832724,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.10_step1.00_cool12,management,custom_weights,0.75,0.25,0.1,12,0.1,1.0,12,123893.2167311416,185782.11581976915,-61888.89908862756,0.05978176976503602,0.1827737823597011,-0.12299201259466508,0.23893216731141598,0.8578211581976916,-0.5975625512758205,-0.7704339319608702,0.34642527640093,0.5822801517680759,142,38.482861032050494,0,7031402.747546003,70.31402747546004,3515.7013737730013,0.34681297080832724,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.25_cool0,management,custom_weights,0.75,0.25,0.1,12,0.15,0.25,0,124812.32177795614,185782.11581976915,-60969.79404181302,0.061906687629214696,0.1827737823597011,-0.1208670947304864,0.24812321777956137,0.8578211581976916,-0.5864075362405712,-0.7704339319608702,0.35499508183616646,0.5822801517680759,205,55.55624303922782,0,5679873.1164169,56.798731164169006,2839.9365582084506,0.3537151038519542,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.25_cool3,management,custom_weights,0.75,0.25,0.1,12,0.15,0.25,3,124812.32177795614,185782.11581976915,-60969.79404181302,0.061906687629214696,0.1827737823597011,-0.1208670947304864,0.24812321777956137,0.8578211581976916,-0.5864075362405712,-0.7704339319608702,0.35499508183616646,0.5822801517680759,205,55.55624303922782,0,5679873.1164169,56.798731164169006,2839.9365582084506,0.3537151038519542,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.25_cool6,management,custom_weights,0.75,0.25,0.1,12,0.15,0.25,6,124812.32177795614,185782.11581976915,-60969.79404181302,0.061906687629214696,0.1827737823597011,-0.1208670947304864,0.24812321777956137,0.8578211581976916,-0.5864075362405712,-0.7704339319608702,0.35499508183616646,0.5822801517680759,205,55.55624303922782,0,5679873.1164169,56.798731164169006,2839.9365582084506,0.3537151038519542,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.25_cool12,management,custom_weights,0.75,0.25,0.1,12,0.15,0.25,12,124812.32177795614,185782.11581976915,-60969.79404181302,0.061906687629214696,0.1827737823597011,-0.1208670947304864,0.24812321777956137,0.8578211581976916,-0.5864075362405712,-0.7704339319608702,0.35499508183616646,0.5822801517680759,205,55.55624303922782,0,5679873.1164169,56.798731164169006,2839.9365582084506,0.3537151038519542,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.50_cool0,management,custom_weights,0.75,0.25,0.1,12,0.15,0.5,0,131963.6069787381,185782.11581976915,-53818.50884103106,0.07806218474843107,0.1827737823597011,-0.10471159761127002,0.319636069787381,0.8578211581976916,-0.5837225496766458,-0.7704339319608702,0.40998628800825404,0.5822801517680759,105,28.455636678628885,0,5694115.687435747,56.941156874357475,2847.057843717873,0.35110534434963575,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.50_cool3,management,custom_weights,0.75,0.25,0.1,12,0.15,0.5,3,131963.6069787381,185782.11581976915,-53818.50884103106,0.07806218474843107,0.1827737823597011,-0.10471159761127002,0.319636069787381,0.8578211581976916,-0.5837225496766458,-0.7704339319608702,0.40998628800825404,0.5822801517680759,105,28.455636678628885,0,5694115.687435747,56.941156874357475,2847.057843717873,0.35110534434963575,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.50_cool6,management,custom_weights,0.75,0.25,0.1,12,0.15,0.5,6,131963.6069787381,185782.11581976915,-53818.50884103106,0.07806218474843107,0.1827737823597011,-0.10471159761127002,0.319636069787381,0.8578211581976916,-0.5837225496766458,-0.7704339319608702,0.40998628800825404,0.5822801517680759,105,28.455636678628885,0,5694115.687435747,56.941156874357475,2847.057843717873,0.35110534434963575,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step0.50_cool12,management,custom_weights,0.75,0.25,0.1,12,0.15,0.5,12,131963.6069787381,185782.11581976915,-53818.50884103106,0.07806218474843107,0.1827737823597011,-0.10471159761127002,0.319636069787381,0.8578211581976916,-0.5837225496766458,-0.7704339319608702,0.40998628800825404,0.5822801517680759,105,28.455636678628885,0,5694115.687435747,56.941156874357475,2847.057843717873,0.35110534434963575,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step1.00_cool0,management,custom_weights,0.75,0.25,0.1,12,0.15,1.0,0,132464.83753181648,185782.11581976915,-53317.27828795268,0.07917035329166033,0.1827737823597011,-0.10360342906804076,0.3246483753181648,0.8578211581976916,-0.6025687001526314,-0.7704339319608702,0.40885712218343323,0.5822801517680759,105,28.455636678628885,0,6561626.582694592,65.61626582694592,3280.813291347296,0.35687000905123845,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step1.00_cool3,management,custom_weights,0.75,0.25,0.1,12,0.15,1.0,3,132464.83753181648,185782.11581976915,-53317.27828795268,0.07917035329166033,0.1827737823597011,-0.10360342906804076,0.3246483753181648,0.8578211581976916,-0.6025687001526314,-0.7704339319608702,0.40885712218343323,0.5822801517680759,105,28.455636678628885,0,6561626.582694592,65.61626582694592,3280.813291347296,0.35687000905123845,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step1.00_cool6,management,custom_weights,0.75,0.25,0.1,12,0.15,1.0,6,132464.83753181648,185782.11581976915,-53317.27828795268,0.07917035329166033,0.1827737823597011,-0.10360342906804076,0.3246483753181648,0.8578211581976916,-0.6025687001526314,-0.7704339319608702,0.40885712218343323,0.5822801517680759,105,28.455636678628885,0,6561626.582694592,65.61626582694592,3280.813291347296,0.35687000905123845,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.15_step1.00_cool12,management,custom_weights,0.75,0.25,0.1,12,0.15,1.0,12,132464.83753181648,185782.11581976915,-53317.27828795268,0.07917035329166033,0.1827737823597011,-0.10360342906804076,0.3246483753181648,0.8578211581976916,-0.6025687001526314,-0.7704339319608702,0.40885712218343323,0.5822801517680759,105,28.455636678628885,0,6561626.582694592,65.61626582694592,3280.813291347296,0.35687000905123845,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.25_cool0,management,custom_weights,0.75,0.25,0.1,12,0.2,0.25,0,126546.7530570743,185782.11581976915,-59235.36276269486,0.06588571729349502,0.1827737823597011,-0.11688806506620608,0.265467530570743,0.8578211581976916,-0.5565689109905253,-0.7704339319608702,0.37285847229904723,0.5822801517680759,175,47.42606113104814,0,5175304.410389315,51.75304410389315,2587.652205194657,0.3407990410891777,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.25_cool3,management,custom_weights,0.75,0.25,0.1,12,0.2,0.25,3,126546.7530570743,185782.11581976915,-59235.36276269486,0.06588571729349502,0.1827737823597011,-0.11688806506620608,0.265467530570743,0.8578211581976916,-0.5565689109905253,-0.7704339319608702,0.37285847229904723,0.5822801517680759,175,47.42606113104814,0,5175304.410389315,51.75304410389315,2587.652205194657,0.3407990410891777,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.25_cool6,management,custom_weights,0.75,0.25,0.1,12,0.2,0.25,6,126546.7530570743,185782.11581976915,-59235.36276269486,0.06588571729349502,0.1827737823597011,-0.11688806506620608,0.265467530570743,0.8578211581976916,-0.5565689109905253,-0.7704339319608702,0.37285847229904723,0.5822801517680759,175,47.42606113104814,0,5175304.410389315,51.75304410389315,2587.652205194657,0.3407990410891777,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.25_cool12,management,custom_weights,0.75,0.25,0.1,12,0.2,0.25,12,126546.7530570743,185782.11581976915,-59235.36276269486,0.06588571729349502,0.1827737823597011,-0.11688806506620608,0.265467530570743,0.8578211581976916,-0.5565689109905253,-0.7704339319608702,0.37285847229904723,0.5822801517680759,175,47.42606113104814,0,5175304.410389315,51.75304410389315,2587.652205194657,0.3407990410891777,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.50_cool0,management,custom_weights,0.75,0.25,0.1,12,0.2,0.5,0,136908.9951577674,185782.11581976915,-48873.12066200175,0.08886463995333949,0.1827737823597011,-0.09390914240636161,0.369089951577674,0.8578211581976916,-0.580893020553121,-0.7704339319608702,0.4452343280677596,0.5822801517680759,94,25.474569978963,0,5621773.058688388,56.21773058688388,2810.886529344194,0.3594599713749952,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.50_cool3,management,custom_weights,0.75,0.25,0.1,12,0.2,0.5,3,136908.9951577674,185782.11581976915,-48873.12066200175,0.08886463995333949,0.1827737823597011,-0.09390914240636161,0.369089951577674,0.8578211581976916,-0.580893020553121,-0.7704339319608702,0.4452343280677596,0.5822801517680759,94,25.474569978963,0,5621773.058688388,56.21773058688388,2810.886529344194,0.3594599713749952,3.689954337899543,False,True,True
custom_weights_b0.75_c0.25_r0.10_m12_th0.20_step0.50_cool6,management,custom_weights,0.75,0.25,0.1,12,0.2,0.5,6,136908.9951577674,185782.11581976915,-48873.12066200175,0.08886463995333949,0.1827737823597011,-0.09390914240636161,0.369089951577674,0.8578211581976916,-0.580893020553121,-0.7704339319608702,0.4452343280677596,0.5822801517680759,94,25.474569978963,0,5621773.058688388,56.21773058688388,2810.886529344194,0.3594599713749952,3.689954337899543,False,True,True
